id,grade,age,school code,sex,homeless,disadvantaged,specialneeds,excused1,unexcused1,tardy1,excused2,unexcused2,tardy2,excused3,unexcused3,tardy3,excused4,unexcused4,tardy4
2699978057,9,15,1,M,N,,,38,0,0,38,0,1,31,2,1,32,0,5
2699978058,3,10,3,M,N,,IEP,5,0,0,8,0,0,6,1,0,---,---,---
2699978049,12,18,1,F,N,,,27,0,6,21,5,7,6,7,24,3,12,23
2699978043,5,11,4,M,N,YES,,2,0,0,2,0,0,3,0,0,---,---,---
2699978048,4,10,4,M,N,YES,IEP,0,0,0,3,0,0,1,0,0,---,---,---
2699978033,12,19,1,F,N,YES,,51,4,2,23,12,2,38,19,5,26,14,5
2699985433,K,6,3,F,N,YES,,0,0,0,0,0,1,0,0,0,0,0,0
2699978026,2,9,3,F,N,YES,IEP,3,3,11,6,6,6,8,2,6,---,---,---
2699978011,K,7,3,M,Y,YES,IEP,5,0,2,6,0,1,1,1,2,0,0,0
2699988872,K,6,4,F,N,,,0,0,0,1,0,2,2,0,1,0,0,0
2699983143,PA,5,4,F,N,,IEP,0,1,0,1,1,0,0,0,0,0,0,0
2699978019,9,15,1,F,N,YES,,63,2,3,44,12,8,72,15,4,103,44,18
2699978012,10,16,1,M,N,YES,,29,3,8,29,11,9,48,9,11,30,7,11
2699978009,PA,5,4,M,N,,,0,0,1,8,0,0,2,0,1,0,0,0
2699981016,PP,5,3,F,N,YES,IEP,1,2,2,8,4,0,9,0,0,0,0,0
2699985081,PP,6,3,F,N,YES,,0,0,0,4,1,0,4,2,1,0,0,0
2699977937,PP,5,3,F,N,,,1,2,0,6,3,0,4,0,1,0,0,0
2699977910,1,7,4,M,N,,,0,0,0,1,0,1,3,0,0,---,---,---
2699977905,K,6,4,F,N,YES,IEP,2,0,2,2,0,7,1,1,6,0,0,0
2699980661,PA,5,4,M,N,,,1,2,0,2,0,0,1,0,0,0,0,0
2699977870,K,6,3,M,N,,,2,0,0,0,0,0,1,0,0,0,0,0
2699977849,K,6,5,F,N,,,0,0,3,1,0,1,2,0,2,0,0,0
2699980976,K,6,5,M,N,YES,,0,0,9,7,0,7,3,15,2,0,0,0
2699988886,K,6,5,F,N,,,0,0,0,0,0,3,1,0,1,0,0,0
2699977857,K,6,4,F,N,,,1,0,0,0,0,2,1,0,1,0,0,0
2699977845,K,6,4,F,N,,,1,0,0,3,0,0,4,1,0,0,0,0
2699977846,K,6,5,M,N,YES,,0,0,8,2,0,11,4,0,2,0,0,0
2699977837,K,6,4,M,N,,,4,0,3,1,0,0,5,0,1,0,0,0
2699977833,K,6,5,F,N,YES,,3,0,1,2,0,0,5,0,2,0,0,0
2699977835,PA,5,5,F,N,,,5,0,0,2,0,1,3,0,0,0,0,0
2699977830,K,6,5,F,N,,,1,0,1,0,0,1,0,0,0,0,0,0
2699977827,K,6,4,F,N,,,0,0,0,1,1,0,0,1,0,0,0,0
2699977820,K,6,4,M,N,,,3,0,2,1,0,2,0,0,2,0,0,0
2699983753,K,6,5,M,N,,,2,0,1,2,0,0,1,0,0,0,0,0
2699984893,K,6,5,F,N,,,0,0,3,6,0,3,0,0,5,0,0,0
2699981593,K,6,3,M,N,,,0,0,0,1,0,1,1,0,0,0,0,0
2699979053,K,6,4,M,N,,,0,0,0,1,0,0,0,0,1,0,0,0
2699977797,K,6,5,F,N,YES,,0,0,0,1,0,0,0,0,0,0,0,0
2699986036,K,6,3,F,N,,,0,0,0,4,0,0,1,0,0,0,0,0
2699977797,8,14,2,M,N,YES,IEP,0,0,3,3,0,9,1,1,4,0,0,6
2699977743,12,18,1,M,N,,,0,1,0,0,0,0,0,0,0,0,0,0
2699977734,9,15,1,M,N,YES,IEP,8,6,8,21,7,17,33,15,12,33,35,13
2699978270,K,6,3,M,N,YES,IEP,4,4,7,11,5,5,3,2,5,0,0,0
2699981397,PP,4,4,F,N,YES,IEP,0,3,0,1,2,0,1,4,1,0,0,0
2699977730,PA,5,3,M,N,,,1,0,0,4,1,0,7,0,0,0,0,0
2699977725,PA,6,4,M,N,YES,,0,0,1,0,0,2,2,0,3,0,0,0
2699977726,PP,5,3,M,N,YES,IEP,6,4,0,4,3,0,5,0,2,0,0,0
2699981458,K,7,4,M,N,,IEP,1,0,0,2,0,0,0,0,0,0,0,0
2699977728,K,6,5,M,N,,,1,0,6,1,0,4,2,0,2,0,0,0
2699979009,PP,4,4,M,N,,IEP,7,8,0,2,1,0,0,3,0,0,0,0
2699977732,K,6,4,F,N,YES,,5,0,5,6,0,5,3,0,16,0,0,0
2699977717,6,13,2,M,N,YES,,5,0,0,3,0,5,3,0,5,4,1,1
2699984143,PP,5,4,M,N,,IEP,0,0,2,1,0,0,4,1,1,0,0,0
2699977680,5,11,5,M,N,,,2,0,3,5,0,1,2,0,1,---,---,---
2699977681,4,10,5,F,N,,,4,0,1,3,0,1,4,0,1,---,---,---
2699977662,3,9,3,M,N,,,2,0,1,4,0,0,0,0,1,---,---,---
2699977663,K,7,3,M,N,,,0,0,2,1,0,1,1,0,0,0,0,0
2699977664,K,7,3,M,N,,,1,0,2,0,0,0,0,0,0,0,0,0
2699977659,PA,5,5,M,N,,,0,0,0,4,0,0,0,0,0,0,0,0
2699977648,11,17,1,M,N,,IEP,12,1,12,3,1,11,4,2,9,12,13,17
2699977640,4,10,5,F,N,YES,,0,0,0,2,0,0,1,0,2,---,---,---
2699977641,PA,5,5,F,N,YES,IEP,3,0,0,5,0,0,5,2,2,0,0,0
2699977642,3,9,5,F,N,YES,,0,0,0,2,0,0,5,0,2,---,---,---
2699983086,PP,5,3,M,N,YES,IEP,4,0,0,4,0,0,0,0,0,0,0,0
2699977564,8,14,2,F,N,,,0,0,1,0,0,0,0,0,1,0,0,0
2699977565,6,12,2,F,N,,,0,0,0,0,0,0,0,0,1,0,0,0
2699977568,K,6,3,M,N,YES,,0,0,1,3,0,1,1,0,0,0,0,0
2699977540,11,17,1,F,N,YES,,1,0,0,1,0,0,4,0,0,0,0,0
2699977435,11,18,1,F,N,,IEP,0,0,0,1,0,0,3,0,0,7,0,0
2699977406,11,18,1,F,N,YES,504,0,0,1,4,0,1,5,0,3,38,1,1
2699982863,9,15,1,F,N,,,18,0,1,10,5,1,14,2,4,9,1,0
2699977376,9,16,1,M,N,,,15,0,1,20,2,9,4,1,0,20,0,1
2699985314,9,15,1,M,N,,,2,0,0,6,0,2,6,0,2,5,1,0
2699985225,9,15,1,M,N,,,16,0,0,20,1,1,0,0,1,15,2,1
2699977384,9,15,1,M,N,YES,,7,0,1,19,0,1,15,0,1,2,0,0
2699986237,9,16,1,M,N,YES,IEP,23,5,0,20,11,1,49,24,0,35,7,0
2699977388,9,15,1,M,N,,504,0,3,0,26,1,0,1,0,0,8,5,2
2699977390,9,16,1,M,N,,,6,0,0,27,4,1,19,9,1,29,0,2
2699977391,11,18,1,F,N,,,4,0,1,28,1,0,15,3,0,19,0,0
2699977395,PP,5,4,F,N,,,0,3,1,0,6,0,1,2,0,0,0,0
2699977396,PA,4,4,F,N,,,5,1,1,1,1,0,4,2,1,0,0,0
2699977393,PA,5,4,F,N,,,0,0,0,6,3,0,0,1,0,0,0,0
2699979688,PP,4,4,F,N,,,0,1,0,0,0,0,0,0,0,0,0,0
2699977391,PA,5,4,F,N,,,2,1,0,4,0,0,5,3,0,0,0,0
2699977382,K,6,4,F,N,,,1,0,0,5,0,0,5,1,0,0,0,0
2699977333,9,15,1,M,N,,,10,0,0,29,0,0,10,0,1,10,0,1
2699977334,PA,5,3,F,N,,,6,0,0,6,1,1,2,0,2,0,0,0
2699977322,PP,4,4,M,N,YES,IEP,0,2,0,0,3,0,0,3,0,0,0,0
2699977323,PA,4,4,M,N,YES,,0,2,0,3,1,0,2,0,2,0,0,0
2699983114,PP,4,4,F,N,,,1,0,0,0,1,0,1,4,0,0,0,0
2699977321,K,6,4,M,N,,,0,0,0,1,1,0,0,2,0,0,0,0
2699977320,PP,5,4,M,N,,,0,0,0,0,0,0,0,0,0,0,0,0
2699977317,7,13,2,F,N,,,5,0,0,1,3,0,0,0,2,1,0,6
2699977312,PA,4,4,M,N,YES,IEP,3,0,1,3,1,0,5,2,1,0,0,0
2699977307,K,6,3,M,N,,,4,1,2,0,0,0,0,0,1,0,0,0
2699977302,PP,4,4,F,N,,,0,2,0,1,5,0,0,6,0,0,0,0
2699977299,9,15,1,M,N,YES,504,1,0,0,6,1,6,8,0,0,3,0,2
2699977289,2,8,4,F,N,YES,,0,1,4,1,7,4,2,3,4,---,---,---
2699977290,4,10,4,M,N,YES,,0,1,4,0,7,4,1,3,5,---,---,---
2699977281,K,6,4,M,N,YES,,1,0,2,3,0,4,1,0,0,0,0,0
2699977276,PP,5,4,F,N,,,1,0,0,0,0,0,1,0,0,0,0,0
2699979861,PA,5,4,F,N,,,1,0,1,2,1,1,0,0,0,0,0,0
2699977250,PA,5,4,M,N,YES,,1,0,0,12,6,1,2,7,0,0,0,0
2699977241,11,18,1,M,N,,,0,0,2,5,0,2,7,0,3,2,14,7
2699982418,7,13,2,M,N,YES,,0,0,0,0,1,0,1,1,4,0,0,11
2699977238,K,6,4,F,N,,,5,0,0,0,0,0,2,0,1,0,0,0
2699977236,PA,4,4,F,N,,IEP,0,1,0,1,1,0,1,0,0,0,0,0
2699982180,PA,4,3,M,N,,,0,0,0,8,0,1,1,0,0,0,0,0
2699977233,PA,4,3,M,N,,,0,0,0,8,0,0,4,4,0,0,0,0
2699977224,PA,5,3,M,N,,IEP,17,0,0,16,0,0,12,0,0,0,0,0
2699977217,7,13,2,M,N,YES,,0,0,0,3,0,0,4,1,0,4,1,0
2699977208,K,7,5,M,N,,,1,0,0,5,0,0,9,0,0,0,0,0
2699977205,K,6,5,M,N,,,4,0,1,2,0,0,0,0,1,0,0,0
2699977204,3,9,4,F,N,,,0,0,0,2,0,0,1,0,1,---,---,---
2699977199,K,6,4,F,N,YES,,0,0,0,7,0,1,1,0,2,0,0,0
2699977180,7,13,2,F,N,,IEP,0,1,0,1,0,1,3,0,0,0,0,1
2699990047,K,6,3,F,N,YES,,0,0,1,2,0,0,0,0,0,0,0,0
2699977141,1,6,4,M,N,,,0,0,0,9,0,3,3,0,0,---,---,---
2699977134,1,7,3,F,N,,,0,0,0,1,0,0,3,0,0,---,---,---
2699977129,K,6,3,F,N,,,2,0,0,0,0,1,3,0,0,0,0,0
2699977126,5,11,4,F,N,YES,IEP,2,1,4,1,0,12,3,0,4,---,---,---
2699977121,1,7,3,M,N,,,0,0,0,1,0,0,0,0,0,---,---,---
2699977115,7,13,2,M,N,YES,,4,0,7,0,1,12,2,2,13,9,1,10
2699977110,7,13,2,M,N,,,0,0,1,0,5,0,2,0,3,0,0,1
2699977104,PP,5,3,M,N,,,1,6,0,0,0,0,2,6,0,0,0,0
2699977101,K,6,5,F,N,,,1,0,0,0,0,0,0,0,1,0,0,0
2699977088,K,6,5,M,N,,,1,0,0,3,0,1,2,1,5,0,0,0
2699977087,8,14,1,M,N,,,0,0,0,2,0,0,0,1,0,6,1,0
2699977086,PA,4,3,M,N,,,2,0,0,5,1,0,5,0,0,0,0,0
2699977075,PP,5,3,M,N,,IEP,4,0,0,5,1,0,1,1,0,0,0,0
2699986740,K,6,3,F,N,YES,,2,0,0,3,0,0,3,0,0,0,0,0
2699977059,K,6,5,M,N,,,0,0,0,2,0,0,0,0,0,0,0,0
2699987434,K,6,5,M,N,,IEP,0,0,0,0,0,0,16,0,0,0,0,0
2699984023,K,6,5,F,N,,,1,0,0,1,0,0,0,0,0,0,0,0
2699984480,PA,4,5,M,N,,,0,0,0,3,0,0,2,0,0,0,0,0
2699979699,PA,5,5,F,N,YES,,3,0,0,2,0,0,10,0,0,0,0,0
2699982200,PA,5,5,M,N,,IEP,0,0,1,0,0,0,14,0,1,0,0,0
2699982237,PA,4,5,F,N,,,2,0,0,1,0,0,7,0,0,0,0,0
2699979822,PP,4,5,F,N,,,1,0,0,7,0,0,7,0,0,0,0,0
2699984885,PP,4,5,F,N,,,2,0,0,3,0,0,4,0,1,0,0,0
2699980359,3,9,3,M,N,,,0,0,0,0,0,0,1,0,0,---,---,---
2699977086,9,16,1,M,N,,IEP,24,1,0,24,15,0,31,10,0,15,14,0
2699977075,K,6,4,F,N,,,1,0,3,3,0,2,3,1,4,0,0,0
2699977076,K,6,4,F,N,,,4,0,2,4,0,2,7,1,3,0,0,0
2699977040,PP,4,3,M,N,YES,,4,2,0,17,4,0,6,0,0,0,0,0
2699992217,7,13,2,F,N,,,0,0,1,1,0,7,3,0,3,0,0,15
2699976998,9,15,1,F,N,,,2,0,1,7,2,14,9,10,19,0,3,11
2699976999,9,14,1,M,Y,YES,IEP,0,1,2,4,2,0,4,12,2,0,6,5
2699977498,PP,4,4,F,N,YES,,1,2,1,2,7,4,0,6,2,0,0,0
2699990209,3,9,4,F,N,YES,,1,0,1,2,0,0,1,1,1,---,---,---
2699977004,PA,4,3,M,N,YES,,4,0,0,3,0,0,0,1,1,0,0,0
2699976999,K,6,3,F,N,,,4,0,0,11,0,0,8,2,0,0,0,0
2699985138,PA,4,3,M,N,,,2,1,0,9,0,1,5,0,1,0,0,0
2699976993,5,12,3,F,N,,,5,0,0,5,0,3,3,0,0,---,---,---
2699976985,1,7,5,F,N,,,0,0,0,2,0,0,2,0,0,---,---,---
2699976984,PA,4,4,M,N,YES,,7,0,1,0,1,0,0,0,1,0,0,0
2699976967,10,18,1,F,N,YES,,2,6,5,21,14,4,5,9,10,16,20,19
2699976968,5,11,4,F,N,YES,504,1,0,1,1,0,3,1,3,1,---,---,---
2699976967,7,14,2,M,N,YES,,2,0,4,1,0,3,3,0,5,4,0,7
2699976968,3,9,4,M,N,YES,IEP,2,1,3,4,0,2,1,0,11,---,---,---
2699976969,1,8,4,M,N,YES,,0,0,1,0,0,2,0,0,6,---,---,---
2699976939,2,8,3,F,N,YES,,1,1,0,0,0,2,5,0,0,---,---,---
2699986879,K,6,3,F,N,YES,,3,0,0,2,0,0,7,0,0,0,0,0
2699979560,PP,4,3,F,N,YES,,1,2,0,6,0,0,5,3,0,0,0,0
2699976881,1,6,4,M,N,,,1,0,2,1,2,1,0,0,0,---,---,---
2699976876,PP,4,3,M,N,YES,,3,0,2,7,0,0,2,2,1,0,0,0
2699976875,12,19,1,M,N,,,16,1,13,7,2,18,18,7,19,17,25,35
2699976863,11,17,1,F,N,,,2,1,0,10,0,0,5,0,0,24,1,1
2699976854,3,9,4,M,N,YES,,1,0,0,1,0,3,2,0,3,---,---,---
2699976851,5,11,3,F,N,YES,,1,0,1,3,0,0,1,0,0,---,---,---
2699976840,9,15,1,M,N,,,0,0,0,0,0,0,9,8,1,1,9,0
2699976823,2,8,3,M,N,YES,,1,0,1,1,0,3,3,0,0,---,---,---
2699976814,K,6,3,F,N,,,5,0,0,2,0,0,4,0,0,0,0,0
2699976803,PP,4,3,F,N,YES,,0,0,0,0,0,0,2,0,0,0,0,0
2699976802,3,8,4,F,N,YES,,0,0,0,2,0,5,1,3,7,---,---,---
2699976803,3,8,4,F,N,YES,,1,0,1,1,0,9,0,2,12,---,---,---
2699976795,1,7,5,F,N,,,3,0,1,2,0,1,2,0,0,---,---,---
2699976796,3,9,5,F,N,,,3,0,1,2,0,1,2,0,0,---,---,---
2699976795,PP,5,5,F,N,YES,,12,0,0,13,0,2,9,0,2,0,0,0
2699976791,K,6,4,F,N,YES,,4,1,7,5,2,11,1,0,6,0,0,0
2699976788,PP,4,3,F,N,YES,,0,1,0,0,2,0,0,3,0,0,0,0
2699976785,3,9,3,F,N,YES,,4,0,0,4,0,0,5,0,0,---,---,---
2699985460,2,9,4,M,N,YES,IEP,4,0,0,2,4,3,4,1,2,---,---,---
2699995775,5,11,4,F,N,,,5,0,1,0,0,0,3,0,0,---,---,---
2699982471,PA,4,3,F,N,,,1,0,0,2,0,0,8,0,0,0,0,0
2699976774,6,12,2,F,N,,,1,0,2,4,0,3,1,0,2,4,0,4
2699976770,PA,5,3,F,N,YES,IEP,7,0,0,13,0,0,11,1,0,0,0,0
2699976768,K,6,4,F,N,,,2,0,9,3,0,4,2,0,7,0,0,0
2699976755,6,13,2,M,N,YES,IEP,1,5,5,3,4,7,1,0,8,3,0,2
2699992389,4,11,3,M,N,YES,IEP,0,0,6,0,1,1,0,2,0,---,---,---
2699976739,3,8,5,F,N,YES,,1,0,3,2,0,3,3,0,1,---,---,---
2699976740,8,13,2,F,N,YES,,0,0,8,0,1,4,2,0,2,1,2,3
2699982631,PP,4,4,M,N,,,1,4,0,1,5,0,0,19,1,0,0,0
2699982923,PA,4,3,M,N,YES,,0,0,0,0,0,0,0,0,0,0,0,0
2699976683,PP,5,5,F,N,,,9,0,0,13,0,2,10,4,2,0,0,0
2699976650,1,7,5,F,N,YES,,0,0,0,2,0,0,1,0,0,---,---,---
2699976633,K,6,4,F,N,YES,,8,0,3,5,2,12,4,0,3,0,0,0
2699976620,5,11,3,F,N,YES,,1,7,0,0,0,0,1,0,1,---,---,---
2699976607,1,7,4,M,N,YES,,0,0,16,1,0,7,0,3,14,---,---,---
2699976598,9,15,1,F,Y,YES,IEP,2,0,0,12,0,0,27,2,3,111,6,2
2699976587,2,8,3,M,N,YES,,1,0,0,1,4,2,0,0,2,---,---,---
2699976587,4,11,3,M,N,YES,IEP,1,0,1,7,4,1,2,0,1,---,---,---
2699976588,6,13,2,M,N,YES,,2,0,0,5,1,2,6,0,0,2,0,3
2699976578,PP,4,3,M,N,YES,IEP,0,0,0,2,0,1,6,2,2,0,0,0
2699976575,3,9,5,F,N,,,1,0,0,0,0,0,1,0,0,---,---,---
2699976576,K,6,5,M,N,,,0,0,0,1,0,0,5,0,1,0,0,0
2699976560,1,7,5,M,N,YES,IEP,0,0,0,4,0,1,6,0,2,---,---,---
2699976551,4,11,3,F,N,YES,,0,0,0,0,0,0,0,0,1,---,---,---
2699976552,3,9,3,M,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699976553,K,6,3,M,N,YES,IEP,0,0,0,1,0,0,1,0,0,0,0,0
2699976546,PA,5,3,M,N,,IEP,0,0,0,7,0,2,7,2,1,0,0,0
2699976536,3,9,5,M,N,YES,,0,0,0,1,0,0,4,0,1,---,---,---
2699976518,1,7,4,M,N,,,0,0,0,1,0,1,3,0,0,---,---,---
2699976494,11,18,1,M,N,,,0,0,0,0,0,0,13,0,2,25,2,0
2699991245,11,17,1,M,N,YES,,0,0,0,0,0,0,36,26,7,44,24,21
2699976470,10,17,1,M,N,,,0,0,0,0,0,0,5,6,10,15,4,6
2699976450,7,12,2,M,N,YES,,0,0,0,0,0,0,0,0,6,2,0,0
2699976444,2,8,3,M,N,YES,,0,0,0,0,2,4,7,4,6,---,---,---
2699976435,9,15,1,M,N,YES,IEP,0,0,0,0,0,0,0,0,0,2,0,0
2699976426,1,7,5,M,N,YES,,0,0,0,0,0,0,0,0,0,---,---,---
2699976417,1,7,4,M,N,YES,,0,0,0,0,0,0,3,0,6,---,---,---
2699976418,4,10,4,F,N,,,0,0,0,0,0,0,8,0,0,---,---,---
2699976414,1,7,3,F,N,YES,,0,0,0,0,0,0,1,6,4,---,---,---
2699976415,3,10,3,M,N,YES,,0,0,0,0,0,0,5,6,4,---,---,---
2699976416,5,12,3,F,N,YES,,0,0,0,0,0,0,3,6,2,---,---,---
2699976403,5,11,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699976404,2,9,4,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699976371,5,11,3,M,N,,IEP,0,0,0,0,0,0,0,0,0,---,---,---
2699976373,1,7,3,F,N,,,0,0,0,0,0,0,4,0,0,---,---,---
2699976349,8,14,2,M,N,YES,,0,0,0,0,0,0,0,0,0,3,1,0
2699976316,9,16,1,M,Y,YES,,0,0,0,0,0,0,0,0,0,10,10,15
2699976316,4,10,3,M,N,YES,IEP,0,0,0,0,0,0,2,0,0,---,---,---
2699976273,7,13,2,M,N,,,0,0,0,0,0,0,0,0,0,0,0,1
2699976182,AW,32,1,F,N,,,0,0,0,0,0,0,0,0,0,16,0,0
