YEAR,ST,State,TopicType,TopicDesc,MeasureDesc,SubMeasure,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Age,Race,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2017,NM,New Mexico,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Ever Cigarette Smoker,Ever,%,Percentage,11.5,,,3,6.6,19.4,227,Overall,All Ages,Multiple Race,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,106BEH,169SSA,1GEN,8AGE,7RAC,1EDU,YRB03,3
2017,NM,New Mexico,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Ever Cigarette Smoker,Ever,%,Percentage,13.1,,,1.1,10.9,15.6,3306,Female,All Ages,All Races,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,1EDU,YRB03,3
2017,NM,New Mexico,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Ever Cigarette Smoker,Ever,%,Percentage,13.2,,,1.1,11.1,15.7,3291,Male,All Ages,All Races,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,1EDU,YRB03,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,24.7,,,1.3,22.2,27.4,5679,Overall,All Ages,All Races,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,16.1,,,1.8,12.8,20.1,872,Overall,All Ages,American Indian/Alaska Native,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,26.8,,,1.5,23.9,29.9,3225,Overall,All Ages,Hispanic,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,24.9,,,2.1,20.9,29.4,1119,Overall,All Ages,White,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,18.5,,,3.4,12.6,26.3,153,Overall,All Ages,Multiple Race,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,22.4,,,1.2,20.2,24.9,2891,Female,All Ages,All Races,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,26.9,,,1.7,23.5,30.4,2773,Male,All Ages,All Races,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,10.9,,,1,9.1,13.1,6713,Overall,All Ages,All Races,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,1EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,10.3,,,1.7,7.2,14.6,538,Overall,All Ages,American Indian/Alaska Native,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,1EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,5.7,,,3.1,1.7,17.1,107,Overall,All Ages,Asian,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,1EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,6.9,,,2.1,3.6,12.7,168,Overall,All Ages,African American,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,1EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,14,,,1.2,11.7,16.6,3964,Overall,All Ages,Hispanic,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,1EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,1EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,4.7,,,0.8,3.3,6.7,1419,Overall,All Ages,White,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,1EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,8,,,2,4.7,13.4,229,Overall,All Ages,Multiple Race,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,1EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,10.5,,,0.9,8.7,12.5,3337,Female,All Ages,All Races,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,1EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,11.5,,,1.2,9.2,14.3,3353,Male,All Ages,All Races,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,1EDU,YRB06,1
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,3.7,,,0.4,3.1,4.5,5679,Overall,All Ages,All Races,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.1,,,0.4,1.4,3,872,Overall,All Ages,American Indian/Alaska Native,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,3.5,,,0.4,2.7,4.5,3225,Overall,All Ages,Hispanic,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,5.4,,,0.9,3.8,7.6,1119,Overall,All Ages,White,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.3,,,0.9,0.3,5.4,153,Overall,All Ages,Multiple Race,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.4,,,0.3,1.8,3.2,2891,Female,All Ages,All Races,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.9,,,0.6,3.9,6.2,2773,Male,All Ages,All Races,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.4,,,0.2,1.1,1.9,6713,Overall,All Ages,All Races,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,1EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1,,,0.2,0.6,1.6,538,Overall,All Ages,American Indian/Alaska Native,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,1EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.3,,,0.3,0,2.8,107,Overall,All Ages,Asian,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,1EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.8,,,1.4,0.4,8.7,168,Overall,All Ages,African American,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,1EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.9,,,0.3,1.4,2.5,3964,Overall,All Ages,Hispanic,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,1EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,1EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.6,,,0.2,0.3,1.3,1419,Overall,All Ages,White,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,1EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.5,,,1,0.4,5.6,229,Overall,All Ages,Multiple Race,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,1EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.1,,,0.2,0.8,1.6,3337,Female,All Ages,All Races,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,1EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.7,,,0.3,1.3,2.4,3353,Male,All Ages,All Races,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,1EDU,YRB07,2
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,51,,,1.8,47.3,54.7,5679,Overall,All Ages,All Races,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,38.7,,,4,31,47,869,Overall,All Ages,American Indian/Alaska Native,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,55.3,,,2,51.3,59.3,3226,Overall,All Ages,Hispanic,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,48,,,2.1,43.9,52.2,1118,Overall,All Ages,White,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,39.9,,,3.8,32.5,47.9,154,Overall,All Ages,Multiple Race,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,49.3,,,2,45.3,53.4,2890,Female,All Ages,All Races,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,52.6,,,2.2,48,57.1,2774,Male,All Ages,All Races,High School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,23.4,,,1.6,20.3,26.8,6749,Overall,All Ages,All Races,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,1EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,20.4,,,2.8,15.2,26.8,540,Overall,All Ages,American Indian/Alaska Native,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,1EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,18.8,,,3.3,12.8,26.7,107,Overall,All Ages,Asian,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,1EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,13,,,3.3,7.5,21.5,169,Overall,All Ages,African American,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,1EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,28.7,,,1.9,24.9,32.9,3981,Overall,All Ages,Hispanic,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,1EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,1EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,13.6,,,1.4,11,16.7,1428,Overall,All Ages,White,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,1EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,19.1,,,3.2,13.3,26.7,229,Overall,All Ages,Multiple Race,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,1EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,21.9,,,1.9,18.2,26.2,3351,Female,All Ages,All Races,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,1EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,25.1,,,1.5,22.1,28.3,3375,Male,All Ages,All Races,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,1EDU,YRB08,3
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,8.2,,,0.6,7.1,9.4,5739,Overall,All Ages,All Races,High School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,7.8,,,1.4,5.4,11,881,Overall,All Ages,American Indian/Alaska Native,High School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,2RAC,2EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,8RAC,2EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,1RAC,2EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,8.5,,,0.6,7.4,9.7,3262,Overall,All Ages,Hispanic,High School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,4RAC,2EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,9RAC,2EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,8.3,,,1.3,6.1,11.3,1125,Overall,All Ages,White,High School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,5RAC,2EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,6.2,,,1.9,3.3,11.4,154,Overall,All Ages,Multiple Race,High School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,7RAC,2EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,4.4,,,0.6,3.3,5.7,2911,Female,All Ages,All Races,High School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,11.8,,,1.1,9.8,14.1,2812,Male,All Ages,All Races,High School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,3,,,0.5,2.2,4.2,6752,Overall,All Ages,All Races,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,1EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,5,,,1.4,2.7,9,543,Overall,All Ages,American Indian/Alaska Native,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,2RAC,1EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,0,,,0,0,0,107,Overall,All Ages,Asian,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,8RAC,1EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,3.1,,,2.1,0.7,12.3,173,Overall,All Ages,African American,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,1RAC,1EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,3.3,,,0.4,2.5,4.2,3979,Overall,All Ages,Hispanic,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,4RAC,1EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,9RAC,1EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,2,,,0.5,1.1,3.5,1428,Overall,All Ages,White,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,5RAC,1EDU,YRB04,1
2017,NM,New Mexico,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,1.8,,,1,0.6,5.4,231,Overall,All Ages,Multiple Race,Middle School,"(34.52088095200048, -106.24058098499967)",BEH,151BEH,168SSP,1GEN,8AGE,7RAC,1EDU,YRB04,1
