"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2019","GPNSYS INC","1","0","0","0","54","0796","NY","HICKSVILLE","11801"
"2019","BTREE SOLUTIONS INC","6","4","1","1","54","3036","VA","HERNDON","20170"
"2019","BTREE SOLUTIONS INC","0","0","1","0","54","3036","VA","HERNDON","20171"
"2019","PROFIT INTELLIGENCE LLC","1","0","0","0","99","8090","TX","KATY","77450"
"2019","JOE D SHAMBLIN CPA P C","1","0","0","0","54","5785","TX","RICHARDSON","75080"
"2019","ASTORIA BIER AND CHEESE INC","0","0","1","0","72","9180","NY","ASTORIA","11106"
"2019","PROGRAMSOFT LLC","0","1","0","0","54","0548","TX","PLANO","75024"
"2019","NEBRASKA BOOK CO INC","1","0","0","0","45","0913","NE","LINCOLN","68512"
"2019","ST MARKS WORLD INC","1","0","0","0","56","0975","NY","NEW YORK","10022"
"2019","NORVAX LLC D B A GOHEALTH","0","0","1","0","52","3063","IL","CHICAGO","60654"
"2019","PIXENTIA CORPORATION","1","0","0","1","54","7260","TX","IRVING","75038"
"2019","STINGRAY CEMENTING LLC","1","0","0","0","21","0222","OK","OKLAHOMA CITY","73134"
"2019","IKON TECH SERVICES LLC","5","4","4","3","54","0470","TX","HOUSTON","77036"
"2019","AFFIRM INC","1","1","2","1","52","3534","CA","SAN FRANCISCO","94108"
"2019","SRITEK INC","0","0","1","0","54","3535","TX","MCKINNEY","75070"
"2019","UNIKON IT INC","0","1","3","0","54","6531","TX","KATY","77494"
"2019","SOFTAGE SYSTEMS INC","1","0","0","0","54","8044","FL","TALLAHASSEE","32301"
"2019","MARION COUNTY SCHOOL DISTRICT","0","0","1","0","61","3078","SC","MARION","29571"
"2019","SUCCESS RATE INC","0","3","0","0","54","5524","NJ","EDISON","08817"
"2019","AC APPLIANCES GROUP CORP","0","0","1","0","42","6824","NY","FLUSHING","11355"
"2019","MONTESSORI DEL MUNDO","1","0","0","0","61","8023","CO","AURORA","80017"
"2019","MYSAPGROUP INC","0","0","0","1","54","9286","TX","IRVING","75038"
"2019","RNB CONSULTING INC","0","1","0","0","54","0425","MA","WOBURN","01801"
"2019","TQUAL SOLUTIONS INC","0","0","1","0","54","1506","NY","HUNTINGTON","11743"
"2019","BH MANAGEMENT SERVICES LLC","0","1","0","0","53","1553","TX","DALLAS","75204"
"2019","KOVAN TECHNOLGOY SOLUTIONS","0","1","0","0","54","2645","TX","HOUSTON","77084"
"2019","KEYME INC","2","0","0","0","54","9207","NY","NEW YORK","10001"
"2019","MAD APPAREL INC DBA ATHOS","1","0","0","0","54","2241","CA","REDWOOD CITY","94062"
"2019","FABCON PRECAST LLC","0","0","1","0","32","2888","MN","SAVAGE","55378"
"2019","HARDING PLACE PRO SERVICES INC","1","0","0","0","54","5055","TN","NASHVILLE","37211"
"2019","GREAT LOGICS INC","1","11","0","0","51","5393","MI","CANTON","48187"
"2019","GREAT LOGICS INC","0","0","0","1","54","5393","MI","CANTON","48187"
"2019","GREAT LOGICS","0","1","0","0","51","5393","MI","FARMINGTON HILLS","48336"
"2019","LUZON TECHNOLOGIES INC","1","0","1","0","54","7524","VA","FAIRFAX","22030"
"2019","HELIOS INFORMATION TECH GROUP LLC","0","0","1","0","54","8085","MI","CANTON","48188"
"2019","SNAP INC","20","0","4","1","51","2795","CA","SANTA MONICA","90405"
"2019","VERTIGEE CORPORATION","0","0","1","0","54","5491","MI","SALINE","48176"
"2019","VERTIGEE CORPORATION","1","0","0","0","54","5497","MI","SALINE","48176"
"2019","PRAGYA SYSTEMS CORP","0","0","1","0","51","6444","MA","CAMBRIDGE","02142"
"2019","STREAMIT LLC","0","1","0","0","54","8241","PA","LANSDALE","19446"
"2019","A CHINA GLOBAL LOGISTICS INC","0","2","0","0","54","1530","NY","FLUSHING","11354"
"2019","CONNEXIENT LLC","0","1","0","0","54","0221","NH","MANCHESTER","03101"
"2019","THEATRO LABS INC","1","0","0","0","54","1283","TX","RICHARDSON","75081"
"2019","GRAPHSQL INC DBA TIGERGRAPH","1","0","0","0","42","7393","CA","REDWOOD CITY","94065"
"2019","GRAPHSQL INC DBA TIGERGRAPH","0","0","1","0","54","7393","CA","REDWOOD CITY","94065"
"2019","NMK GLOBAL INC","7","4","0","0","54","4239","CA","FREMONT","94538"
"2019","BIOGENESIS ANALYTICAL LAB INC","1","0","0","0","54","4316","IL","CHICAGO","60607"
"2019","RDD FREIGHT INTERNATIONAL LA INC","1","0","0","0","48","5330","CA","CITY OF INDUSTRY","91748"
"2019","VENTOIS INC","7","12","32","2","54","6340","MA","SHREWSBURY","01545"
"2019","EDITORIAL LINK LLC","0","1","0","0","54","7606","FL","MIAMI","33127"
"2019","SRK SYSTEMS INC","1","7","1","0","54","8835","IL","NAPERVILLE","60563"
"2019","BAYONE SOLUTIONS INC","3","0","4","1","54","0507","CA","PLEASANTON","94588"
"2019","ON DEMAND ICARS INC","0","0","1","0","48","1986","CA","SAN FRANCISCO","94158"
"2019","RC DESIGN COLLABORATIVE LLC DBA SI","0","0","1","0","54","3028","CA","SAN FRANCISCO","94105"
"2019","OMNI NAVITAS HOLDINGS LLC","1","0","0","0","22","4155","MA","BOSTON","02109"
"2019","TAJ PLAZA LLC","0","1","0","0","54","5740","PA","MECHANICSBURG","17050"
"2019","SS SOFTECH INC","0","3","0","0","54","6088","TX","IRVING","75063"
"2019","METASOFTTECH SOLUTIONS, LLC","0","1","4","0","54","7714","AZ","CHANDLER","85224"
"2019","PROS INC","0","0","3","1","54","8401","TX","HOUSTON","77002"
"2019","AGILE BUSINESS & TECHNOLOGY SOLUTI","1","0","0","0","54","9143","CA","PASADENA","91103"
"2019","GIVELIFY LLC","0","0","2","0","81","0737","IN","INDIANAPOLIS","46204"
"2019","YANKA INDUSTRIES INC","1","0","1","0","61","1412","CA","SAN FRANCISCO","94107"
"2019","MPOWER LOGIC INC","3","0","2","1","54","3851","NJ","PISCATAWAY","08854"
"2019","SRI JAYALAKSHMI INC DBA SRIJA TECH","0","1","0","0","54","4886","TX","MCKINNEY","75070"
"2019","GLOBULE TECH LLC","0","2","0","0","54","0807","FL","TAMPA","33617"
"2019","PSIKICK INC","0","0","1","0","33","2341","CA","SANTA CLARA","95051"
"2019","SONOVOL INC","1","0","0","0","33","8078","NC","DURHAM","27709"
"2019","GLOBALCLICK LLC","0","0","1","3","54","2328","CO","CENTENNIAL","80112"
"2019","GLOBALCLICK LLC","0","0","1","0","54","2328","CO","ENGLEWOOD","80112"
"2019","WORKFORCE MANAGEMENT LLC","1","0","0","0","56","5462","UT","CENTERVILLE","84014"
"2019","FLATIRON HEALTH INC","1","0","0","0","54","7155","NY","NEW YORK","10010"
"2019","FLATIRON HEALTH INC","0","0","1","0","54","7155","NY","NEW YORK","10013"
"2019","TUBULAR LABS INC","1","0","0","0","54","9213","CA","MOUNTAIN VIEW","94041"
"2019","GLOSSIER INC","1","0","0","0","51","1990","NY","NEW YORK","10013"
"2019","CHOI CAPITAL LAW PLLC","0","0","1","0","54","3218","WA","SEATTLE","98101"
"2019","TECHNOLABSINC","0","1","0","0","54","9038","TX","IRVING","75039"
"2019","KANG EASTERN MEDICINE INC","0","0","1","0","62","4320","CA","LA CANADA FLINTRIDGE","91011"
"2019","CUCC BUSINESS REGIONAL CENTER INC","1","0","0","0","56","7407","NY","NEW YORK","10022"
"2019","ASTUTE INC DBA A THINGZ","0","0","1","0","54","1354","MI","SOUTHFIELD","48075"
"2019","EFP SERVICES LLC","0","0","1","0","54","2204","IL","PARK RIDGE","60068"
"2019","PHYSICIANS OF ARIZONA PLLC","0","0","1","0","62","2840","AZ","CHANDLER","85249"
"2019","GVG TECH CORP","0","0","1","0","99","3030","NJ","RIDGEFIELD PARK","07660"
"2019","DRC SYSTEMS USA LLC","2","0","0","0","54","4475","NY","NEW YORK","10119"
"2019","XEBIA USA INC","0","0","1","0","51","0973","MA","BURLINGTON","01803"
"2019","SHINETECK INC","0","0","0","1","54","4543","PA","MECHANICSBURG","17050"
"2019","SHINETECK INC","13","6","0","0","54","4543","PA","MECHANICSBURG","17055"
"2019","WRNS STUDIO","1","0","0","0","54","9176","CA","SAN FRANCISCO","94107"
"2019","PRO STAFFING SOLNS LLC-DBA PS SOLU","1","0","0","0","54","5560","PA","ALTOONA","16601"
"2019","PROFESSIONAL STAFFING SOLNS LLC-DB","1","0","0","0","54","5608","PA","ALTOONA","16601"
"2019","MED ADVANTAGE LLC","0","0","1","0","56","6938","NJ","BLOOMFIELD","07003"
"2019","INNOPEP INC","1","0","0","0","54","3188","CA","SAN DIEGO","92121"
"2019","DEARBORN CENTER FOR PHYSICAL","0","0","1","0","62","9155","MI","DEARBORN","48126"
"2019","KASSEL CONSTRUCTION INC","1","0","0","0","23","0610","OH","DUBLIN","43016"
"2019","VBRIDGE GLOBAL LLC","1","1","0","0","54","0995","IL","INVERNESS","60010"
"2019","CREATIVE SOFTWARE SOLUTIONS LLC","0","0","1","0","54","1249","NJ","SOUTH PLAINFIELD","07080"
"2019","SPOTON COMPUTING INC D/B/A STANZA","1","0","0","0","51","1356","CA","SAN FRANCISCO","94103"
"2019","RIGAS TECHNOLOGIES INC","0","1","1","0","54","6405","NJ","PISCATAWAY","08854"
"2019","BOSTON PEDIATRICS PLLC","0","0","1","0","62","7735","NY","BRONX","10456"
"2019","CONTINENTAL TECH SOLUTIONS INC","0","0","1","0","54","0378","TX","HOUSTON","77074"
"2019","TITAN BOP RUBBER PRODUCTS INC","0","0","1","0","42","1718","TX","HOUSTON","77041"
"2019","EXCELLERENT TECHNOLOGY SOLUTIONS","0","0","1","0","54","2251","PA","PITTSBURGH","15220"
"2019","MARVELL TECH LLC","0","4","4","1","54","2690","IL","BLOOMINGTON","61704"
"2019","MEZOCLIQ LLC","1","0","0","0","54","4214","NY","NEW YORK","10019"
"2019","10X GENOMICS INC","0","0","1","0","54","4458","CA","PLEASANTON","94566"
"2019","WB SOLUTIONS LLC","0","2","1","0","54","2329","FL","TAMPA","33637"
"2019","OCTAHEDRON LLC","0","0","0","3","54","8399","MN","BLAINE","55449"
"2019","OCTAHEDRON LLC","0","0","1","1","54","8399","MN","MINNEAPOLIS","55449"
"2019","QUAERA INSIGHTS LLC","4","0","0","0","54","0747","NJ","SOMERVILLE","08876"
"2019","MPR SOFT INC","0","1","0","0","54","2888","VA","ASHBURN","20147"
"2019","APPNET GLOBAL INC","1","0","0","0","54","5486","CA","NEWARK","94560"
"2019","DIGITAL INTEELLIGENCE SYSTEMS LLC","5","0","2","0","54","6447","VA","MC LEAN","22102"
"2019","DIGITAL INTELLIGENCE SYSTEMS LLC","0","0","1","0","54","6447","VA","MCLEAN","22102"
"2019","SEATREC INC","1","0","0","0","54","7556","CA","MONROVIA","91016"
"2019","ESHARES INC DBA CARTA","2","0","1","0","51","9657","CA","PALO ALTO","94306"
"2019","HITEK FORCE LLC","0","0","0","1","54","0197","OR","BEAVERTON","97006"
"2019","NORTH DAKOTA STATE UNIVERSITY","3","0","1","0","61","2439","ND","FARGO","58108"
"2019","UNIV OF NORTH DAKOTA","2","0","3","0","61","2491","ND","GRAND FORKS","58202"
"2019","HINDSIGHT SOFTWARE SOLUTINS INC","1","0","0","0","54","3029","TX","FRISCO","75034"
"2019","VALLEY QUEEN CHEESE FACTORY INC","1","0","0","0","31","0490","SD","MILBANK","57252"
"2019","AVERA MCKENNAN","2","0","1","0","62","4743","SD","SIOUX FALLS","57105"
"2019","YANKTON MEDICAL CLINIC PC","1","0","0","0","62","3830","SD","YANKTON","57078"
"2019","SANFORD RESEARCH","1","0","0","0","54","0378","SD","SIOUX FALLS","57104"
"2019","RVS TECHNOLOGIES INC","0","1","0","0","54","6750","IA","SPIRIT LAKE","51360"
"2019","ALLERGAN SALES LLC","1","0","2","0","32","9784","CA","IRVINE","92612"
"2019","IMCS GROUP INC","15","18","0","0","54","0393","TX","IRVING","75063"
"2019","SODECIA AUTOMOTIVE DETROIT CORP","1","0","0","0","33","1323","MI","TROY","48083"
"2019","ATOMIC DATA LLC","0","0","1","0","51","3671","MN","MINNEAPOLIS","55401"
"2019","MATCH GROUP LLC","0","1","0","0","81","8183","TX","DALLAS","75231"
"2019","NATIONAL OILWELL VARCO L P","1","0","0","0","21","8987","TX","HOUSTON","77036"
"2019","QUINNOX INC","1","0","0","0","54","2353","IL","CHICAGO","60611"
"2019","VENTURESOFT GLOBAL INC","0","0","1","0","54","0263","MD","GAITHERSBURG","20878"
"2019","WAVELAB INC","0","0","1","0","54","0531","VA","RESTON","20191"
"2019","EQUATOR DESIGN INC","0","0","0","1","54","0693","IL","CHICAGO","60606"
"2019","SAGEMCOM USA LLC","1","0","0","0","53","2280","TX","DALLAS","75254"
"2019","KASEYA DEVELOPMENT LLC","3","0","0","0","54","2544","FL","MIAMI","33131"
"2019","GLOBAL ECONOMIC ADVANTAGE INC DBA","2","0","0","0","54","3081","IL","ELGIN","60123"
"2019","HISUN PHARMACEUTICALS USA INC","1","0","0","0","32","3886","NJ","BRIDGEWATER","08807"
"2019","EXP US SERVICES INC","1","0","1","0","54","3964","IL","CHICAGO","60601"
"2019","SENSIBLE MEDICAL INNOVATIONS INC","1","0","0","0","54","3976","NJ","TENAFLY","07670"
"2019","GOLDWIND USA INC","2","0","1","0","33","4950","IL","CHICAGO","60606"
"2019","OPEN TEXT INC","3","3","3","0","51","5483","MD","GAITHERSBURG","20878"
"2019","OPEN TEXT INC","0","0","2","0","51","5483","MI","SOUTHFIELD","48076"
"2019","OPEN TEXT INC","1","0","1","0","51","5483","NJ","ASBURY PARK","07712"
"2019","OPEN TEXT INC","0","0","2","0","51","5483","NJ","TINTON FALLS","07712"
"2019","CLIENT SOFTWARE SERVICES LLC","2","0","1","0","54","5861","MD","GAITHERSBURG","20877"
"2019","EXUSIA INC","1","0","5","0","54","9193","NY","NEW YORK","10017"
"2019","FAHRENHEIT IT","1","1","0","1","54","0225","CO","LITTLETON","80124"
"2019","FAHRENHEIT IT","0","0","1","0","54","0255","CO","LITTLETON","80124"
"2019","DRUVI INFOSYS LLC","0","0","1","0","54","0980","GA","ALPHARETTA","30004"
"2019","SHRI BALAJI DRUGS INC D B A HALLS","0","0","1","0","44","3380","TX","FORT WORTH","76104"
"2019","LENORA SYSTEMS","3","7","8","2","54","4892","NJ","ISELIN","08830"
"2019","HYSPHERE INC","1","0","1","0","54","9518","NY","WATERVLIET","12189"
"2019","BENJAMIN & YOUNG LLP","1","0","0","0","54","4474","CA","ANAHEIM","92807"
"2019","NEWSTORE INC","0","0","0","1","51","4949","MA","BOSTON","02111"
"2019","TAPESTRY SCHOOL INC DBA TAPESTRY P","1","0","0","0","61","0091","GA","DORAVILLE","30340"
"2019","BRANDING BRAND INC","1","0","0","0","54","5943","PA","PITTSBURGH","15203"
"2019","12TH WONDER LLC","1","0","1","0","54","2548","CA","DUBLIN","94568"
"2019","KANOR SYSTEMS INC","1","0","0","0","54","7250","VA","CENTREVILLE","20120"
"2019","KVRA TECH INC","0","1","0","0","54","8672","NJ","PISCATAWAY","08854"
"2019","RETAIL EQUITY PARTNERS HOLDINGS","0","0","1","0","72","2125","IL","CHICAGO","60604"
"2019","MAGBIO GENOMICS INC","1","0","0","0","54","8478","MD","GAITHERSBURG","20878"
"2019","RAINTERRA LLC","2","0","0","0","54","9798","CA","PLEASANTON","94588"
"2019","STIAOS TECHNOLOGIES INC","0","1","1","5","54","9897","TX","SPRING","77379"
"2019","GRIDSPACE INC","1","0","0","0","54","1784","CA","SAN FRANCISCO","94105"
"2019","BOOMERANG COMMERCE INC","1","0","0","0","54","2559","CA","MOUNTAIN VIEW","94040"
"2019","SPOTLINE INC","2","0","0","0","54","3718","CA","SAN JOSE","95110"
"2019","EVENT ENTERTAINMENT GRP INC","0","1","0","0","71","5552","FL","MIAMI","33131"
"2019","LEANPLUM INC","1","0","0","0","54","7539","CA","SAN FRANCISCO","94103"
"2019","OX3 TV PRODUCTION LLC","0","0","1","0","51","9902","NY","NEW YORK","10018"
"2019","ONLINE TECH LLC","1","0","0","0","54","5112","MI","ANN ARBOR","48108"
"2019","DERIVE LLC","1","0","0","0","54","5501","AZ","SCOTTSDALE","85257"
"2019","LAVSUN TECHNOLOGIES INC","2","5","0","0","54","8789","TX","RICHARDSON","75080"
"2019","TRI-MED HOME CARE SERVICES INC","0","0","0","1","62","9078","NY","HEWLETT","11557"
"2019","CELLVAL LLC","0","0","0","1","99","2208","CA","LOS ANGELES","90048"
"2019","INCORPORAN INC","0","1","0","0","54","0742","NJ","PARSIPPANY","07054"
"2019","SNOWFLAKE COMPUTING INC","4","0","2","1","51","6374","CA","SAN MATEO","94401"
"2019","YOURPEOPLE INC D/B/A ZENEFITS FTW","2","0","0","0","54","5293","CA","LOS ANGELES","90071"
"2019","QUANTIL INC","2","0","0","0","54","5915","CA","CAMPBELL","95008"
"2019","HISTOWIZ INC","1","0","0","0","54","9747","NY","BROOKLYN","11226"
"2019","CYBEREASON INC","0","0","1","0","51","4294","MA","BOSTON","02116"
"2019","UNIVERSAL FLOORING SUPPLY LLC","1","0","0","0","42","4665","TX","STAFFORD","77477"
"2019","UNIVERSAL FLOORING SUPPLY LLC","1","1","0","0","44","4665","TX","STAFFORD","77477"
"2019","FIRST TEK DOS LLC","2","0","4","5","54","7215","NJ","PISCATAWAY","08854"
"2019","TEKNE CAPITAL MANAGEMENT LLC","1","0","0","0","52","5324","NY","NEW YORK","10022"
"2019","ZOETIS INC","0","1","4","1","32","6167","NJ","PARSIPPANY","07054"
"2019","WESTWOOD GLOBAL ENERGY GRP","1","0","0","0","54","0753","TX","HOUSTON","77098"
"2019","TECHZIO SOLUTIONS LLC","0","0","2","1","54","2234","FL","TAMPA","33614"
"2019","CALIFORNIA COMMERICAL SOLAR INC","0","0","1","0","22","6520","CA","VISALIA","93291"
"2019","INTELLYTIX INC","2","0","1","0","54","6699","GA","ALPHARETTA","30009"
"2019","WEBSCALE NETWORKS INC","1","0","0","0","51","6993","CA","MOUNTAIN VIEW","94043"
"2019","THE WIMR GROUP","1","0","0","0","54","1234","TX","DALLAS","75226"
"2019","NANDAN TECHNOLOGIES LLC","0","1","0","0","54","3902","GA","SUWANEE","30024"
"2019","MAPLEBEAR INC D B A INSTACART","1","0","4","0","51","3335","CA","SAN FRANCISCO","94105"
"2019","MEGATRENDZ MEDIA USA INC","2","1","0","0","54","4822","NJ","EDISON","08837"
"2019","TOURBILLON CAPITAL PARTNERS L P","0","0","0","1","52","4833","NY","NEW YORK","10106"
"2019","TININE SOFTWARE SYSTEMS INC","0","1","0","0","54","5807","WA","ISSAQUAH","98029"
"2019","MAKS ENGINEERS PC","0","1","0","0","54","3578","NJ","TRENTON","08619"
"2019","ECLOUD LABS INC","1","0","3","0","54","9403","NJ","ISELIN","08830"
"2019","CAVIRIN SYSTEMS INC","1","0","0","0","54","2107","CA","SANTA CLARA","95054"
"2019","OCULUS 360 INC","0","0","1","0","42","9496","TX","DALLAS","75248"
"2019","HUASHI PARK IFS CTR INC D/B/A HUAS","1","0","0","0","52","9944","GA","DULUTH","30096"
"2019","SUNSMART TECHNOLOGIES LLC","1","0","0","0","22","8879","MO","GLADSTONE","64118"
"2019","APPLIED CRYO TECHNOLOGIES INC","1","0","1","0","54","1492","TX","HOUSTON","77075"
"2019","ASILOMAR BIO INC","1","0","0","0","54","4963","CA","SAN FRANCISCO","94107"
"2019","LIFTOFF MOBILE INC","0","1","0","0","51","4178","CA","PALO ALTO","94301"
"2019","SECURLY INC","2","0","0","0","54","9922","CA","SAN JOSE","95113"
"2019","ALVAREZ MARSAL INSUR RISK ADVISORY","0","0","1","0","54","6027","NY","NEW YORK","10022"
"2019","ITTSTAR CONSULTING LLC","1","3","0","0","54","7362","GA","ALPHARETTA","30022"
"2019","PACIFIC DIGITAL GROUP INC","0","0","1","0","54","9646","CA","SAN DIEGO","92110"
"2019","TRUTHMD LLC","2","0","1","0","54","0556","CA","DANA POINT","92629"
"2019","OPTIMUM ENERGY DESIGN","1","0","0","0","54","2559","CA","ANAHEIM","92807"
"2019","NOVICK KIM & LEE PLLC","1","0","0","0","54","9246","VA","FAIRFAX","22030"
"2019","PATOMA INC","1","0","0","0","23","9969","NY","BROOKLYN","11249"
"2019","FOX REHAB INDIANA LLC","1","0","0","0","62","3202","NJ","CHERRY HILL","08003"
"2019","PLAID INC","1","0","0","0","52","0571","CA","SAN FRANCISCO","94105"
"2019","GRAB MINDS INC","1","0","0","0","54","6080","CA","FREMONT","94539"
"2019","ALTIUS TECHNOLOGIES INC","0","0","1","0","54","7807","UT","MIDVALE","84047"
"2019","ALTIUS TECHNOLOGIES INC","11","2","0","0","54","7807","UT","SANDY","84070"
"2019","FICOMM PARTNERS","0","1","0","0","54","8189","CA","LOS ANGELES","90067"
"2019","ENNOPLE INC","0","3","0","1","54","9670","NJ","PLAINSBORO","08536"
"2019","CRYOOCYTE INC","0","0","1","0","54","1637","MA","HUBBARDSTON","01452"
"2019","INVICKTUS INC","0","0","1","0","54","3969","NJ","NORTH BRUNSWICK","08902"
"2019","GPI REAL ESTATE MGMT CORP","1","0","0","0","53","7325","TX","MISSOURI CITY","77459"
"2019","SEVINA CONSULTING LLC","0","1","0","0","54","8301","PA","SCRANTON","18505"
"2019","NYC ALLIANCE GROUP LLC","1","0","0","0","31","8402","NY","NEW YORK","10018"
"2019","TECH LANCE SOLUTIONS INC","1","2","0","1","54","1561","TX","HOUSTON","77057"
"2019","PAYSCOUT PARTNERS INC","0","0","1","0","52","0110","CA","SHERMAN OAKS","91411"
"2019","LIPOSEUTICALS INC","0","0","1","0","99","2115","NJ","MONMOUTH JUNCTION","08852"
"2019","VALIDATION ASSOCIATES LLC","0","0","8","0","54","4153","VA","HERNDON","20170"
"2019","TRINITY HLTH CARE LLC DBA CHANDLER","0","0","1","0","44","7774","AZ","CHANDLER","85224"
"2019","PROG LEASING LLC","0","0","1","0","52","8540","UT","DRAPER","84020"
"2019","AGA FINCORP INC","1","0","0","0","54","8526","NJ","PISCATAWAY","08854"
"2019","MCGRAW HILL GLOBAL EDUCATION LLC","1","1","8","0","61","2435","OH","BLACKLICK","43004"
"2019","LIFARS LLC","1","0","0","0","56","5969","NY","NEW YORK","10001"
"2019","EAGLE PHILLIPS LLC","1","0","0","0","52","5934","FL","MIAMI","33180"
"2019","LAXMI DURGA RX LLC DBA EDMONDSON","0","0","1","0","44","6580","MD","BALTIMORE","21229"
"2019","VIRTUE SOFTWARE SOLUTIONS LLC","1","0","0","0","54","0806","CA","CUPERTINO","95014"
"2019","ENLIVEN TECHNOLOGIES INC","0","0","2","0","54","2610","VA","HERNDON","20171"
"2019","DISCOVERY ANALYTICS INC","1","0","0","0","54","6887","GA","ALPHARETTA","30005"
"2019","SANDBOX COMPUTERS FOR KIDS INC","1","0","0","0","61","4124","CA","THOUSAND OAKS","91360"
"2019","VIV LABS INC","1","0","0","0","54","4696","CA","SAN JOSE","95113"
"2019","ENERGY SENSE FINANCE LLC.","1","0","0","0","54","7448","FL","TAMPA","33629"
"2019","THE GUINEA PIG LLC DBA GPG EVENTS","0","0","1","0","71","2194","NY","NEW YORK","10016"
"2019","SUNCORE PHOTOVOLTAICS INC","0","0","2","0","22","2364","NM","ALBUQUERQUE","87109"
"2019","CLIENTSERVER TECHNOLOGY SOLUTIONS","1","8","2","0","54","9539","NJ","ISELIN","08830"
"2019","ACADIA TECHNOLOGIES INC","5","5","1","0","54","1942","GA","DULUTH","30097"
"2019","KEN LINSTEADT ARCHITECTS","1","0","0","0","54","7282","CA","SAN FRANCISCO","94109"
"2019","SINGULARITY CONSULTING SVCS LLC","1","1","0","0","54","8604","VA","HERNDON","20171"
"2019","ARRGEE SOLUTIONS LLC","1","2","0","0","54","9057","OR","BEAVERTON","97006"
"2019","EXCEL DENTAL INC","0","0","1","1","62","3220","PA","CORAOPOLIS","15108"
"2019","CANDOR GROUP INC","0","0","2","0","54","5349","IL","NAPERVILLE","60564"
"2019","ULYSSES COMMODITIES LLC","0","1","0","0","52","7002","TX","HOUSTON","77098"
"2019","FABECH IT INC","0","0","0","1","54","0017","NJ","TRENTON","08619"
"2019","MITSUBISHI HEAVY INDUSTRIES","0","0","1","0","33","1651","TX","HOUSTON","77047"
"2019","TECHTHEME SOLUTIONS INC","1","2","1","2","54","2057","TX","IRVING","75038"
"2019","HUTTON CAPITAL MANAGEMENT LLC","1","0","0","0","52","5406","NY","NEW YORK","10001"
"2019","WES PHARMA INC","1","0","1","0","32","1097","MD","WESTMINSTER","21157"
"2019","WORKSHOP/APD ARCHITECTURE DPC","0","0","1","1","54","6150","NY","NEW YORK","10018"
"2019","ZIFO TECHNOLOGIES INC","0","0","1","1","54","7077","IL","DEERFIELD","60015"
"2019","SIZUNG INC","1","2","0","0","54","8521","NY","NEW YORK","10026"
"2019","RALLYWARE INC","0","0","1","0","61","8316","CA","MOUNTAIN VIEW","94041"
"2019","ZOOMDATA","1","0","0","0","54","8978","VA","RESTON","20190"
"2019","VL SYSTEMS LLC","0","0","1","0","54","0799","MI","MACOMB","48044"
"2019","SPR SOFTWARE SYSTEMS LLC","2","0","1","0","54","7259","TX","THE COLONY","75056"
"2019","TRANSOCEAN RESOURCES MANAGEMENT IN","1","0","0","0","45","9646","CA","CITY OF INDUSTRY","91748"
"2019","TRANOCEAN RESOURCES MANAGEMENT INC","5","1","0","0","45","9646","CA","CITY OF INDUSTRY","91789"
"2019","PURE SOFTWARE CORP","1","0","0","0","54","5408","NY","NEW YORK","10017"
"2019","CODE TECH INC","0","2","1","0","54","5710","MI","FARMINGTON","48335"
"2019","CODE TECH INC","0","3","4","0","54","5710","MI","FARMINGTON HILLS","48335"
"2019","STELLIUM INC","1","0","1","0","54","7723","TX","HOUSTON","77042"
"2019","UNITED TAX AND ACCOUNTING ACCOUTAN","0","1","0","0","54","6882","CA","CYPRESS","90630"
"2019","TEKFORCE INC","10","1","0","0","54","7453","NJ","CRANBURY","08512"
"2019","PROSPERO SOFT INC","0","1","0","0","54","4679","CA","NEWARK","94560"
"2019","PROSPERO SOFT INC","0","0","0","1","54","4679","CA","SAN JOSE","95129"
"2019","NORWEGIAN AMERICAN DEFENSE & HOMEL","0","1","0","0","81","5605","VA","ALEXANDRIA","22314"
"2019","POLAKAMS LLC","2","2","2","0","54","9113","PA","EXTON","19341"
"2019","MRCC TECHFORZA CORP","0","0","2","0","54","3561","MA","BILLERICA","01821"
"2019","HTI TECH & INDS INC DBA KLAUBER MA","0","0","1","0","42","5818","TN","LA VERGNE","37086"
"2019","ANTHEMIS AMERICAS CORPORATION","1","0","0","0","52","7135","NY","NEW YORK","10012"
"2019","DIGITAL DOMAIN 3 0 INC","1","0","0","0","54","9405","CA","LOS ANGELES","90066"
"2019","WHITTENBURG & STRANGE P C","1","0","0","0","54","9413","TX","LUBBOCK","79414"
"2019","DVI TECHNOLOGIES INC","0","0","2","0","54","0781","PA","PITTSBURGH","15237"
"2019","LONDON STOCK EXCHANGE GR HOLDINGS","1","0","1","0","52","5454","NY","NEW YORK","10020"
"2019","ELASTIC COMPUTING SOLUTIONS INC","1","1","0","0","54","2229","HI","KAILUA KONA","96740"
"2019","AGRANEE TECH INC","1","0","0","2","54","5398","TX","FRISCO","75033"
"2019","SILVER OAK TECHS LLC DBA SKILLSESS","0","0","0","1","54","5732","NJ","SUMMIT","07901"
"2019","UBERTEJAS LLC","3","0","1","0","54","4270","TX","LEWISVILLE","75067"
"2019","ASSEMBLY BIOSCIENCES INC","1","0","0","0","54","5540","IN","CARMEL","46032"
"2019","BRILL INC","0","1","1","0","31","7585","GA","SANDY SPRINGS","30328"
"2019","SV TECHNOLOGY SERVICES LLC","0","3","0","0","54","2088","TX","ROUND ROCK","78681"
