"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2015","MID CONTINENT RESEARCH FOR EDUCATI","0","0","1","0","61","7728","CO","DENVER","80237"
"2015","TRANSYSTEMS CORPORATION","2","0","0","0","54","9725","MO","KANSAS CITY","64108"
"2015","AMERICAN MULTI CINEMA INC","0","0","2","0","51","8577","KS","LEAWOOD","66211"
"2015","MYRTLE HILLIARD DAVIS COMPREHENSIV","0","1","0","0","62","7230","MO","SAINT LOUIS","63112"
"2015","AFTON CHEMICAL CORPORATION","2","0","0","0","32","5088","VA","RICHMOND","23219"
"2015","BURNS & MCDONNELL ENGRG CO INC","3","0","15","0","54","6142","MO","KANSAS CITY","64114"
"2015","WSTRN ANESTHESIOLOGY ASSO INC","2","0","0","0","62","9561","MO","BALLWIN","63011"
"2015","ARCH INSURANCE GROUP INC","0","0","2","0","52","1887","NY","NEW YORK","10006"
"2015","GOLDEN VALLEY MEMORIAL HOSP DIST","1","0","0","0","62","5390","MO","CLINTON","64735"
"2015","NOTHUM MFG CO","1","0","0","0","33","6302","MO","SPRINGFIELD","65802"
"2015","ST LOUIS COLD DRAWN INC","0","0","1","0","33","6891","MO","SAINT LOUIS","63137"
"2015","FOAM SUPPLIES INC","0","0","1","0","32","5595","MO","EARTH CITY","63045"
"2015","LEARFIELD COMMUNICATIONS INC","0","0","1","0","54","8586","MO","JEFFERSON CITY","65109"
"2015","UNIV PHYSICIAN ASSOCIATES","3","0","3","0","62","9163","MO","KANSAS CITY","64108"
"2015","AMERICAN NATL PROPERTY & CASUALTY","0","0","1","0","52","0895","MO","SPRINGFIELD","65899"
"2015","BRR ARCHITECTURE INC","0","0","1","0","54","1021","KS","MERRIAM","66204"
"2015","PATHWAYS COMMUNITY BEHAVIORAL HEAL","1","0","1","0","62","2835","MO","CLINTON","64735"
"2015","SIGMA ALDRICH CORP","1","0","2","0","32","0617","MO","SAINT LOUIS","63103"
"2015","SIGMA ALDRICH CORP","0","0","3","0","32","0617","MO","ST LOUIS","63103"
"2015","MCCORMACK BARON SALAZAR INC","1","0","0","0","53","3637","MO","SAINT LOUIS","63101"
"2015","BURRELL INC D/B/A BURRELL BEHAVIOR","5","0","0","0","62","1715","MO","SPRINGFIELD","65804"
"2015","UBC LATE STAGE INC","1","0","1","0","54","3790","MO","SAINT LOUIS","63121"
"2015","LEWALLEN CONSTRUCTION COMPANY INC","1","0","0","0","23","5134","GA","MARIETTA","30066"
"2015","BIOMERIEUX INC","0","0","2","1","33","9770","NC","DURHAM","27712"
"2015","UNITED SURGICAL ASSO OF KANSAS CIT","0","0","1","0","62","3817","MO","INDEPENDENCE","64055"
"2015","BOXES OF ST LOUIS INC D/B/A MID AM","0","0","1","0","32","1581","MO","SAINT LOUIS","63139"
"2015","CITIZENS MEMORIAL HOSPITAL","0","0","1","0","62","2176","MO","BOLIVAR","65613"
"2015","DR VINYL & ASSOCIATES LTD","0","1","0","0","81","1271","MO","JOPLIN","64801"
"2015","ANHEUSER-BUSCH COMPANIES LLC","3","0","0","0","31","2835","MO","SAINT LOUIS","63118"
"2015","KANSAS CITY REPERTORY THEATRE INC","0","0","1","0","61","8979","MO","KANSAS CITY","64110"
"2015","NEPHROLOGY ASSOCIATES MD PA","0","0","1","0","62","2589","MO","NORTH KANSAS CITY","64116"
"2015","DATA SYSTEMS INTERNATIONAL INC","0","0","2","0","54","2651","MO","KANSAS CITY","64106"
"2015","HENDERSON ENGINEERS INC","0","0","1","0","54","7909","KS","LENEXA","66214"
"2015","STANLEY ELECTRIC U S CO INC","4","0","0","0","33","2063","OH","LONDON","43140"
"2015","CERNER CORPORATION","42","0","8","0","54","6944","MO","KANSAS CITY","64117"
"2015","CERNER CORPORATION","2","0","0","0","54","6944","MO","N KANSAS CITY","64117"
"2015","CERNER CORPORATION","20","0","2","0","54","6944","MO","NORTH KANSAS CITY","64116"
"2015","CERNER CORP","57","0","31","0","54","6944","MO","NORTH KANSAS CITY","64117"
"2015","RGA REINSURANCE CO","2","0","4","0","52","5868","MO","CHESTERFIELD","63017"
"2015","POPLAR BLUFF REGIONAL MEDICAL CTR","1","0","0","0","62","8701","MO","POPLAR BLUFF","63901"
"2015","BREWER SCIENCE INC","1","0","0","0","54","0668","MO","ROLLA","64501"
"2015","BREWER SCIENCE INC","1","0","0","0","54","0668","MO","ROLLA","65401"
"2015","SHINN FU CO OF AMERICA INC","0","0","1","0","42","2271","MO","KANSAS CITY","64153"
"2015","RUSSELL STOVER CANDIES LLC","0","0","1","0","99","3415","CA","LOS ANGELES","90010"
"2015","UNBOUND","0","0","1","0","81","3999","KS","KANSAS CITY","66103"
"2015","KRAFT TOOL COMPANY","0","0","1","0","33","0864","KS","SHAWNEE","66227"
"2015","MOM365 INC","0","0","1","0","54","1655","MO","SAINT CHARLES","63301"
"2015","THE KEGEL COMPANY INC","0","1","0","0","33","3659","FL","LAKE WALES","33859"
"2015","CASS INFORMATION SYSTEMS INC","0","0","1","0","52","5338","MO","ST LOUIS","63131"
"2015","STIFEL FINANCIAL CORP","0","0","4","0","52","3600","MO","SAINT LOUIS","63102"
"2015","STIFEL FINANCIAL CORP","1","0","0","0","52","3600","MO","ST LOUIS","63102"
"2015","ARMSTRONG TEASDALE LLP","0","0","1","0","54","4026","MO","SAINT LOUIS","63105"
"2015","CH ALLIED SVCS INC DBA BOONE HOSP","0","0","1","0","62","9063","MO","COLUMBIA","65201"
"2015","AMERICAN RADIOLABLED CHEMICALS INC","0","0","1","0","32","6541","MO","SAINT LOUIS","63146"
"2015","AMERICAN RADIOLABLED CHEMICALS INC","0","1","1","0","54","6541","MO","SAINT LOUIS","63146"
"2015","AT&T CORP","1","0","2","0","51","1883","TX","ADDISON","75001"
"2015","PROGRESSIVE RECOVERY INC","0","0","1","0","33","8863","IL","DUPO","62239"
"2015","EXEC HOTEL MGT DBA CROWNE PLZ BATO","1","0","0","0","72","1200","LA","BATON ROUGE","70808"
"2015","SSM HLTH BUSINESSES DBA SSM INTEGR","0","0","1","0","54","3488","MO","ST LOUIS","63117"
"2015","CATHOLIC FAMILY SERVICES/LAMP LANG","1","0","0","0","62","8511","MO","SAINT LOUIS","63126"
"2015","VENTANA DBS INC A SUBSIDIARY OF CL","0","0","1","0","23","9079","IL","CHICAGO","60601"
"2015","CLAYCO INC","2","0","0","0","23","9079","MO","SAINT LOUIS","63114"
"2015","AMDOCS INC","44","1","123","3","54","9487","MO","CHESTERFIELD","63017"
"2015","MARS PETCARE US INC","1","0","0","0","31","0515","TN","FRANKLIN","37067"
"2015","ST LOUIS PUBLIC LIBRARY","1","0","0","0","61","1325","MO","ST LOUIS","63103"
"2015","LOVE FUNDING","0","0","1","0","52","4602","DC","WASHINGTON","20036"
"2015","UNGERBOECK SYSTEMS INTL INC","0","0","1","0","51","2405","MO","O FALLON","63368"
"2015","GROSS MECHANICAL CONTRACTORS INC","1","0","0","0","54","5553","MO","SAINT LOUIS","63143"
"2015","CESSNA AIRCRAFT COMPANY","0","0","4","0","33","5256","KS","WICHITA","67215"
"2015","VC999 PACKAGING SYSTEMS INC","1","0","0","0","42","5577","MO","NORTH KANSAS CITY","64116"
"2015","WORLD WIDE TECH HOLDING CO INC DBA","8","0","27","0","54","1900","MO","MARYLAND HEIGHTS","63043"
"2015","STOCKELL INFO SYSTEMS INC","1","0","1","0","54","9673","MO","CHESTERFIELD","63017"
"2015","APPLIED FOOD BIOTECHNOLOGY INC","0","0","2","0","31","2542","MO","ST CHARLES","63304"
"2015","T C JACOBY & CO INC","0","0","1","0","42","4077","MO","ST LOUIS","63131"
"2015","MERCY HEALTH","1","0","0","0","62","3050","MO","CHESTERFIELD","63017"
"2015","DAUGHERTY BUSINESS SOLUTIONS","1","0","4","0","54","7437","MO","SAINT LOUIS","63141"
"2015","MAVERICK TUBE CORPORATION","1","0","11","0","33","5766","TX","HOUSTON","77027"
"2015","MISSOURI BAPTIST HOSP OF SULLIVAN","1","0","1","0","62","9495","MO","SULLIVAN","63080"
"2015","ENTERPRISE BANK & TRUST","0","0","1","0","54","2619","MO","CLAYTON","63105"
"2015","LAKE REGIONAL MED MGMT INC D/B/A L","0","0","1","0","62","3438","MO","OSAGE BEACH","65065"
"2015","GIVAUDAN FLAVORS CORP","2","0","2","0","54","8592","OH","CINCINNATI","45216"
"2015","AMERICAN RAILCAR INDUSTRIES INC","0","0","1","0","33","1791","MO","SAINT CHARLES","63301"
"2015","PERCEPTIVE SOFTWARE LLC","0","0","1","0","54","3169","KS","LENEXA","66219"
"2015","CITY OF CHESTERFIELD","1","0","0","0","54","4652","MO","CHESTERFIELD","63017"
"2015","MIDWEST BIOMEDICAL RESEARCH FDN","0","0","5","0","54","6422","MO","KANSAS CITY","64128"
"2015","UNIFIED DEVELOPMENT INC","0","0","2","0","54","5849","MO","CHESTERFIELD","63017"
"2015","TRAVELPORT LP","1","0","6","0","54","7250","GA","ATLANTA","30339"
"2015","NAZARENE COMPASSIONATE MINISTR","1","0","0","0","81","0318","KS","LENEXA","66220"
"2015","PREFERRED RESOURCES INC","1","0","1","0","54","1980","MO","SAINT LOUIS","63141"
"2015","AT&T MANAGEMENT SERVICES LP","1","0","1","0","51","2061","TX","ADDISON","75001"
"2015","MERCY CLINIC SPRINGFIELD COMMUNITI","7","0","13","0","62","0263","MO","SPRINGFIELD","65804"
"2015","KNAPPCO CORP","0","0","1","0","33","2023","MO","KANSAS CITY","64150"
"2015","INNOVATIVE SOLUTIONS INC","0","0","1","0","54","3892","MO","SAINT LOUIS","63128"
"2015","NOVUS INTERNATIONAL INC","0","1","2","0","54","5758","MO","SAINT CHARLES","63304"
"2015","NOVUS INTERNATIONAL INC","0","0","1","0","54","5758","MO","ST CHARLES","63304"
"2015","PRIMUS DIAGNOSTICS D/B/A TRINITY B","1","0","0","0","32","8333","MO","KANSAS CITY","64132"
"2015","DST SYSTEMS INC","3","0","0","0","51","1814","MO","KANSAS CITY","64105"
"2015","BLACK & VEATCH CONSTRUCTION INC","0","0","1","0","23","1878","KS","OVERLAND PARK","66211"
"2015","SYNERGETICS INC","0","0","1","0","33","5312","MO","O FALLON","63368"
"2015","TKG MANAGEMENT INC","1","0","0","0","53","9401","MO","COLUMBIA","65203"
"2015","CRITICAL CARE SVCS P C","0","0","1","0","62","0770","MO","SAINT LOUIS","63141"
"2015","BJC BEHAVIORAL HEALTH","1","0","0","0","62","0561","MO","SAINT LOUIS","63103"
"2015","BJC HLTH SYSTEM","1","0","0","0","62","7558","MO","ST LOUIS","63144"
"2015","VML INC","0","0","3","0","54","8412","MO","KANSAS CITY","64116"
"2015","HNTB CORPORATION","4","0","14","0","54","3092","MO","KANSAS CITY","64105"
"2015","DEKO INTERNATIONAL CO LTD","1","0","0","0","42","4293","MO","EARTH CITY","63045"
"2015","VANDEVENTER PLACE RESEARCH FDN","1","0","0","0","54","4664","MO","SAINT LOUIS","63106"
"2015","ROSE INTERNATIONAL INC","1","0","4","0","54","4470","MO","CHESTERFIELD","63017"
"2015","FISHER-ROSEMOUNT SYSTEMS INC","3","0","3","0","33","1668","TX","ROUND ROCK","78681"
"2015","ARIEL PREMIUM SUPPLY INC","0","0","1","0","54","2808","MO","SAINT LOUIS","63114"
"2015","PARTEK INCORPORATED","1","0","0","0","54","8367","MO","CHESTERFIELD","63005"
"2015","FERGUSON CONSULTING INC","4","0","0","0","54","7703","MO","CHESTERFIELD","63017"
"2015","DST TECHNOLOGIES INC","4","0","2","0","54","8051","MO","KANSAS CITY","64105"
"2015","MIDWEST UNIVERSITY","1","0","0","0","61","8069","MO","WENTZVILLE","63385"
"2015","EXECUTIVE COACH BUILDERS INC","0","0","1","0","33","1930","MO","SPRINGFIELD","65803"
"2015","BEECH-NUT NUTRITION COMPANY","0","0","1","0","31","8050","NY","AMSTERDAM","12010"
"2015","TURNKEY TECHNOLOGIES INC","0","0","1","0","54","8778","MO","SAINT LOUIS","63141"
"2015","TECHNOLOGY PARTNERS INC","0","0","3","0","54","0520","MO","CHESTERFIELD","63005"
"2015","PHYSICIAN GROUPS L C D/B/A BJC MED","1","0","2","0","62","1957","MO","SAINT LOUIS","63141"
"2015","PHYSICIAN GROUPS L C D/B/A BJC MED","1","0","0","0","62","1957","MO","ST LOUIS","63141"
"2015","STOWERS INST FOR MED RESEARCH","0","0","4","0","54","4454","MO","KANSAS CITY","64110"
"2015","NEPHROLOGY ASSOCIATES OF CAPE GIRA","1","0","0","0","62","9352","MO","CAPE GIRARDEAU","63701"
"2015","ABNA ENGINEERING INC","1","0","0","0","54","1335","MO","SAINT LOUIS","63108"
"2015","ABNA ENGINEERING INC","0","0","1","1","54","1335","MO","ST LOUIS","63108"
"2015","OBJECT COMPUTING INC","1","0","0","1","54","5110","MO","SAINT LOUIS","63141"
"2015","FREEMAN HEALTH SYSTEM","2","0","2","0","62","4371","MO","JOPLIN","64804"
"2015","NETEFFECTS INC","1","0","6","0","54","8495","MO","CHESTERFIELD","63017"
"2015","BEHAVIORAL HEALTH RESPONSE","1","0","0","0","62","8980","MO","ST LOUIS","63141"
"2015","AMEREN SVCS CO","0","0","0","1","22","3446","MO","SAINT LOUIS","63103"
"2015","HELLMUTH OBATA KASSABAUM INC","4","0","3","0","54","3985","CA","SAN FRANCISCO","94104"
"2015","HELLMUTH OBATA KASSABAUM INC","1","0","0","0","54","3985","DC","WASHINGTON","20007"
"2015","HELLMUTH OBATA & KASSABAUM INC","1","0","0","0","54","3985","IL","CHICAGO","60605"
"2015","HELLMUTH OBATA & KASSABAUM INC","1","0","2","1","54","3985","MO","SAINT LOUIS","63102"
"2015","HELLMUTH OBATA KASSABAUM INC","1","0","1","0","54","3985","NY","NEW YORK","10018"
"2015","SAVVIS COMMUNICATIONS CORPORATION","1","0","3","0","51","7675","CO","DENVER","80202"
"2015","NATL VOCATIONAL SCHS OF JOHN CASAB","1","0","0","0","71","7776","TN","BRENTWOOD","37027"
"2015","LIEBERT NORTH AMERICA INC","1","0","0","0","33","3175","OH","COLUMBUS","43085"
"2015","SIGMA ALDRICH INC","1","0","0","0","42","2718","MO","SAINT LOUIS","63103"
"2015","INPATIENT CONSULTANTS OF MISSOURI","0","0","1","0","62","4715","CA","NORTH HOLLYWOOD","91602"
"2015","SAINT LUKE S HEALTH SYSTEM","1","0","7","0","62","7502","MO","KANSAS CITY","64131"
"2015","SAINT LUKE S HEALTH SYSTEM","1","0","0","0","62","7502","MO","KANSAS CITY","64134"
"2015","ERNEST W JACKSON DMD INSTITUTIONAL","0","1","0","0","62","8747","MO","JEFFERSON CITY","65109"
"2015","MICHAEL D BEATTY P C","0","0","1","0","54","4576","MO","BLUE SPRINGS","64015"
"2015","GLOBAL SOFTWARE SOLUTIONS INC","0","0","1","0","54","6916","MO","SAINT LOUIS","63141"
"2015","MERCY CLINIC EAST COMMUNITIES","0","0","6","0","62","1217","MO","SAINT LOUIS","63141"
"2015","MERCY CLINIC EAST COMMUNITIES","1","0","0","0","62","1217","MO","ST LOUIS","63141"
"2015","SEVEN SEAS TECHS INC DBA S2TECH","2","1","35","0","54","8118","MO","CHESTERFIELD","63005"
"2015","EMPRIZE GRP LLC","1","0","0","0","54","0745","MO","PLATTE CITY","64079"
"2015","SOLUTIA INC","0","0","1","0","32","1797","TN","KINGSPORT","37660"
"2015","DENTAL PROFESSIONALS OF MD PC","1","0","0","0","62","0061","IL","EFFINGHAM","62401"
"2015","TETRASOFT INC","0","0","1","0","54","0799","MO","BALLWIN","63021"
"2015","TETRASOFT INC","8","0","14","2","54","0799","MO","CHESTERFIELD","63005"
"2015","PROGRAMMER RESOURCES INTL INC","0","1","21","9","54","1451","MO","BALLWIN","63011"
"2015","PROGRAMMER RESOURCES INTL INC","1","6","15","11","54","1451","MO","ELLISVILLE","63011"
"2015","PROGRAMMER RESOURCES INTL INC","0","0","0","1","54","1451","MO","ELLSVILLE","63011"
"2015","FLEISHMAN-HILLARD INC","0","0","2","0","54","1685","MO","SAINT LOUIS","63102"
"2015","FLEISHMAN HILLARD INC","0","0","1","0","54","1685","MO","ST LOUIS","63102"
"2015","NEXTGEN INFORMATION SERVICES INC","0","0","1","0","54","1848","MO","SAINT LOUIS","63101"
"2015","TECHNOSMARTS INC","0","0","1","0","54","7810","MO","SAINT LOUIS","63017"
"2015","TECHNOSMARTS INC","0","0","1","0","54","7810","MO","SAINT LOUIS","63117"
"2015","TECHNOSMARTS INC","0","0","1","0","54","7810","MO","ST LOUIS","63017"
"2015","EMERSON NETWORK POWER LIEBERT SVCS","1","0","0","0","54","8453","OH","WESTERVILLE","43082"
"2015","AMEREN SVCS CO","0","0","1","0","22","9279","MO","SAINT LOUIS","63103"
"2015","AMEREN SVCS COMPANY","0","0","1","0","22","9279","MO","ST LOUIS","63103"
"2015","HRB DEVELOPMENT LLC","0","0","2","0","54","9577","MO","KANSAS CITY","64105"
"2015","REHABCARE GROUP EAST INC","6","0","18","0","62","2466","FL","GAINESVILLE","32607"
"2015","REHABCARE GROUP EAST INC","8","0","16","0","62","2466","KY","LOUISVILLE","40202"
"2015","FISHNET SECURITY INC","0","0","2","0","54","6449","KS","OVERLAND PARK","66211"
"2015","INFORMATION RESOURCE GROUP INC","0","0","3","0","54","0297","MO","JEFFERSON CITY","65109"
"2015","MT PARTNERS LP","0","0","0","1","53","1355","MO","SAINT LOUIS","63101"
"2015","MT PARTNERS LP","0","0","0","1","53","1355","MO","ST LOUIS","63101"
"2015","ACADEMIE LAFAYETTE","3","0","2","0","61","4141","MO","KANSAS CITY","64113"
"2015","JUPITER CONSULTING SVCS LLC","0","0","1","0","54","5999","MO","SAINT LOUIS","63021"
"2015","MIDCONTINENT INDEPENDENT SYS OPERA","8","0","11","0","22","7033","IN","CARMEL","46032"
"2015","TECHNOLOGY PEOPLE INC","0","0","1","0","54","1717","IL","LINCOLN WOOD","60712"
"2015","TECHNOLOGY PEOPLE INC","0","0","4","1","54","1717","IL","LINCOLNWOOD","60712"
"2015","WORLD MISSION CHRISTIAN CHURCH","1","0","0","0","81","1861","MO","SAINT CHARLES","63301"
"2015","EXPRESS SCRIPTS SERVICES CO","0","0","1","0","54","2983","MO","SAINT LOUIS","63121"
"2015","BLACK & VEATCH CORP","1","0","0","0","54","3073","CA","ELK GROVE","95757"
"2015","BLACK & VEATCH CORPORATION","7","0","6","0","54","3073","KS","LEAWOOD","66211"
"2015","BLACK & VEATCH CORP","1","0","0","0","54","3073","KS","OVERLAND PARK","66210"
"2015","BLACK & VEATCH CORPORATION","23","0","23","1","54","3073","KS","OVERLAND PARK","66211"
"2015","KIEWIT POWER ENGINEERS CO","4","0","4","1","23","4182","NE","OMAHA","68131"
"2015","HENGTONG JUICE USA INC","1","0","0","0","42","6226","NJ","EAST BRUNSWICK","08816"
"2015","ENVISION L L C","0","0","1","1","54","8425","MO","SAINT LOUIS","63141"
"2015","MEIEROTTO S JEWELRY LP","0","0","1","0","44","5909","MO","KANSAS CITY","64119"
"2015","OBJECT TECHNOLOGY SOLUTIONS INC","0","0","3","0","54","6354","KS","LEAWOOD","66211"
"2015","OBJECT TECHNOLOGY SOLUTIONS INC","0","0","1","0","54","6354","KS","OVELAND PARK","66211"
"2015","OBJECT TECHNOLOGY SOLUTIONS INC","5","0","23","1","54","6354","KS","OVERLAND PARK","66211"
"2015","CREATIVE MGT SVCS LLC DBA MC2","1","0","0","0","54","4837","NY","SPRING VALLEY","10977"
"2015","CHARTER COMMUNICATIONS INC","1","0","0","0","51","7213","CT","STAMFORD","06901"
"2015","CHARTER COMMUNICATIONS","2","0","15","0","54","7213","MO","SAINT LOUIS","63131"
"2015","LUMERIS INC","0","0","1","0","51","1242","MO","MARYLAND HEIGHTS","63043"
"2015","TELCOBUY COM LLC","0","0","3","0","54","6014","MO","MARYLAND HEIGHTS","63043"
"2015","ON LINE TAXES INC","0","0","2","0","54","8265","MO","ST JOSEPH","64501"
"2015","POPULOUS GROUP LLC","2","0","1","0","54","2565","MO","KANSAS CITY","64105"
"2015","MONSANTO COMPANY","12","0","30","0","54","8297","MO","SAINT LOUIS","63167"
"2015","MONSANTO COMPANY","3","0","17","0","54","8297","MO","ST LOUIS","63167"
"2015","HOST ANALYTICS INC","0","0","1","0","51","7396","CA","REDWOOD CITY","94065"
"2015","HOST ANALYTICS INC","0","0","1","0","54","7396","CA","REDWOOD CITY","94065"
"2015","SAITECH CORP","0","0","8","0","54","8861","MO","COLUMBIA","65203"
"2015","ELECTRIC POWER SYSS INTERNATIONAL","0","0","1","0","33","6416","MO","MARYLAND HEIGHTS","63043"
"2015","STRENUUS LLC","0","0","2","0","51","8200","KS","OVERLAND PARK","66211"
"2015","SERVICE MANAGEMENT GROUP INC","1","0","1","0","54","0102","MO","KANSAS CITY","64108"
"2015","GATEWAY SOLUTIONS INC","4","2","10","1","54","0534","KS","OVERLAND PARK","66213"
"2015","COMPUTERSHARE INC","0","0","1","0","52","2740","IL","CHICAGO","60603"
"2015","FIDELITY & GUARANTY LIFE BUS SVCS","0","0","2","0","52","4674","MD","BALTIMORE","21202"
"2015","VINO.COM LLC DBA TOTAL BEVERAGE SO","0","0","1","0","42","7285","SC","MOUNT PLEASANT","29464"
"2015","KS CITY AUTISM TRAINING CTR INC","0","0","1","0","62","3793","KS","PRAIRIE VILLAGE","66208"
"2015","DETROIT TOOL METAL PRODUCTS CO","0","0","1","0","33","9119","MO","LEBANON","65536"
"2015","SYCAMORE LEAF SOLUTIONS LLC","0","0","1","0","54","6095","NE","FREMONT","68025"
"2015","FIVESTAR LIFESTYLES L L C","0","1","0","0","53","9922","MO","KANSAS CITY","64152"
"2015","MOTIVATION TECHNOLOGIES LLC","1","0","0","0","54","0578","MO","SAINT LOUIS","63119"
"2015","MOTIVATION TECHNOLOGIES LLC","0","0","1","0","54","0578","MO","ST LOUIS","63119"
"2015","L M MILLER D D S LLC DBA WRIGHT DE","0","0","1","0","62","1741","MO","INDEPENDENCE","64055"
"2015","WEB4MINDS LLC","1","0","0","0","54","8933","FL","JACKSONVILLE","32216"
"2015","PHARMAVITE LLC","1","0","3","0","32","1087","CA","NORTHRIDGE","91325"
"2015","JAMES D JENNINGS CPA INC","0","0","1","0","54","2338","HI","HONOLULU","96814"
"2015","OPSWAT INC","2","0","1","0","54","5018","CA","SAN FRANCISCO","94103"
"2015","SUTHERLANDGOLD GROUP LLC","1","0","0","0","54","5534","CA","SAN FRANCISCO","94111"
"2015","COGNATE BIOSERVICES INC","1","0","0","0","32","6741","MD","HANOVER","21076"
"2015","UNIVERSAL TECHNICAL SERVICES INC","0","0","1","0","54","0655","GA","ALPHARETTA","30004"
"2015","THINKSOFT GLOBAL SERVICES INC","13","1","16","0","54","1091","NY","HARRISON","10528"
"2015","CSXPERTS LLC","7","0","1","0","54","3112","VA","GLEN ALLEN","23059"
"2015","G4S TECHNOLOGY LLC","0","0","0","1","54","5877","NE","OMAHA","68102"
"2015","AXLETREE SOLUTIONS INC","1","2","0","0","54","6574","NJ","NORTH BRUNSWICK","08902"
"2015","SILVER SPRING NETWORKS INC","2","0","11","1","42","6972","CA","REDWOOD CITY","94063"
"2015","SILVER SPRING NETWORKS INC","2","0","1","0","42","6972","CA","SAN JOSE","95134"
"2015","ABAS-USA INC","3","0","0","0","54","1769","VA","STERLING","20166"
"2015","FINANCIAL INTEGRITY RESOURCES MGT","1","0","0","0","52","3664","PA","PHILADELPHIA","19103"
"2015","PORTAGE HOSPITAL LLC","0","0","1","0","62","8905","MI","HANCOCK","49930"
"2015","INTOWN HOMES LTD","0","0","1","0","23","5286","TX","HOUSTON","77007"
"2015","BENSON MILLS INC","1","0","0","0","81","5498","NY","BROOKLYN","11220"
"2015","E C ORTIZ & CO LLP","1","0","0","0","54","6718","IL","CHICAGO","60661"
"2015","CHILDREN S HOSP PEDIATRIC ASSOCIAT","3","0","1","0","62","7409","MA","BOSTON","02115"
"2015","LISA A RINK FAMILY MEDICINE LLC","0","0","1","0","62","4480","NJ","HADDON HEIGHTS","08035"
"2015","PRO AUTO TRANSPORT INC","0","0","1","0","48","4519","CA","JURUPA VALLEY","91752"
"2015","SOFTWARE GENIUS INC","1","0","0","0","54","5340","NJ","ISELIN","08830"
"2015","ATLAS MED TECHNOLOGIES OF FL LLC","0","0","1","0","81","5749","CA","RANCHO CUCAMONGA","91730"
"2015","KOSTOW GREENWOOD ARCHITECTS LLP","1","0","0","0","54","6130","NY","NEW YORK","10012"
"2015","BRANDS WITHIN REACH LLC","1","0","0","0","42","7294","NY","MAMARONECK","10543"
"2015","TECHCORR USA MANAGEMENT LLC","1","0","2","0","54","7551","TX","PASADENA","77503"
"2015","HWASEUNG AUTOMOTIVE ALABAMA INC","0","0","1","0","33","4446","AL","ENTERPRISE","36330"
"2015","HS AUTOMOTIVE ALABAMA INC","4","0","0","0","56","4446","AL","ENTERPRISE","36330"
"2015","A&SS ENTERPRISES INC","0","0","1","0","44","6789","TX","TEXAS CITY","77590"
"2015","US COMTECH INC","0","0","1","0","33","9457","TX","PHARR","78577"
"2015","DYNASCAN TECHNOLOGY INC","1","0","0","0","42","8269","CA","IRVINE","92618"
"2015","KOBE ALUMINUM AUTOMOTIVE PRODUCTS","1","0","0","0","54","9796","KY","BOWLING GREEN","42101"
"2015","ADAPTIVE TECHNOLOGIES LLC","0","0","1","0","54","6990","KY","CRESTWOOD","40014"
"2015","GILD INC","1","0","1","0","54","7626","CA","SAN FRANCISCO","94104"
"2015","SI ENGINEERING PC","2","0","0","0","54","8286","NY","NEW YORK","10006"
"2015","MEDALLION INSTRUMENTATION SYSTEMS","1","0","0","0","33","9057","MI","SPRING LAKE","49456"
"2015","GLOBAL EGD SECURITIES LLC","0","0","1","0","52","3544","PA","BERWYN","19312"
"2015","GLAMOUR INC DBA SHELL","0","0","1","0","44","4439","GA","ATLANTA","30341"
"2015","1ST PRESBYTERIAN CHURCH OF LIVINGS","1","0","0","0","81","6354","AL","LIVINGSTON","35470"
"2015","BUSINESS BROTHERS INC","0","0","1","0","54","7485","MN","MAPLE GROVE","55369"
"2015","GLOVIS ALABAMA LLC","0","0","1","0","54","7591","AL","MONTGOMERY","36105"
"2015","STAR TORCH HEALTHCARE INC","0","1","0","0","62","9138","TX","HOUSTON","77036"
"2015","88 BEACH LLC","1","0","0","0","99","1248","MA","BOSTON","02111"
"2015","EAGLE TECHNOLOGIES INC","0","0","1","0","54","1898","VA","ARLINGTON","22209"
"2015","INTEGRATED PAIN MANAGEMENT S C","0","0","1","0","62","2278","IL","LOMBARD","60148"
"2015","MANDIANT LLC","0","0","1","0","54","6308","CA","MILPITAS","95035"
"2015","NIC INFO TEK INC","21","0","55","4","54","3994","FL","TAMPA","33637"
"2015","NIC INFO TEK INC","4","0","0","0","54","3994","FL","TEMPLE TERRACE","33637"
"2015","NIC INFO TEK INC","1","0","0","0","54","3997","FL","TAMPA","33637"
"2015","TALARI NETWORKS INC","0","0","1","0","33","4529","CA","SAN JOSE","95128"
"2015","FIS MANAGEMENT SERVICES LLC","0","0","2","0","52","4614","FL","JACKSONVILLE","32204"
"2015","FIS MANAGEMENT SERVICES LLC","16","0","30","0","55","4614","FL","JACKSONVILLE","32204"
"2015","SOLAVANTI TRADING LLC DBA SOLAVANT","1","0","0","0","42","7204","TX","DALLAS","75243"
"2015","HUDSON ALPHA INSTITUTE FOR BIOTECH","1","0","2","0","54","9317","AL","HUNTSVILLE","35806"
"2015","HUGH JOHNSON ADVISORS LLC","1","0","0","0","52","3831","NY","ALBANY","12207"
"2015","TORRESDALE DENTAL ASSOCIATE PC","0","0","1","0","62","8630","PA","PHILADELPHIA","19135"
"2015","MYLIFE COM INC","0","0","1","0","51","5753","CA","LOS ANGELES","90024"
